"","id_A","id_B","protein_A","protein_B","complex"
"363",30029,30014,"dam1_yeast","dad2_yeast","dash_yeast"
"364",30031,30021,"dam1_yeast","spc34_yeast","dash_yeast"
"365",30033,30013,"ask1_yeast","dad2_yeast","dash_yeast"
"366",30035,30024,"duo1_yeast","dad1_yeast","dash_yeast"
"367",30036,30030,"duo1_yeast","dam1_yeast","dash_yeast"
"368",30018,30015,"spc19_yeast","dad2_yeast","dash_yeast"
"369",30022,30019,"spc34_yeast","spc19_yeast","dash_yeast"
"370",30026,30010,"dad1_yeast","dad4_yeast","dash_yeast"
"371",30028,30025,"dam1_yeast","dad1_yeast","dash_yeast"
"372",30029,30014,"dam1_yeast","dad2_yeast","dash_yeast"
"373",30031,30021,"dam1_yeast","spc34_yeast","dash_yeast"
"374",30033,30013,"ask1_yeast","dad2_yeast","dash_yeast"
"375",30035,30024,"duo1_yeast","dad1_yeast","dash_yeast"
"376",30036,30030,"duo1_yeast","dam1_yeast","dash_yeast"
"377",30522,30520,"dcs2_yeast","dcps_yeast","dcs2-dcs1_yeast"
"378",29696,29694,"cdc7_yeast","dbf4_yeast","ddk_yeast"
"379",30567,30565,"rad26_yeast","def1_yeast","def1-rad26_yeast"
"380",33063,33061,"dnli4_yeast","lif1_yeast","dna-ligase-iv_yeast"
"381",29918,29916,"atc5_yeast","lem3_yeast","dnf1-lem3_yeast"
"382",29926,29924,"atc4_yeast","lem3_yeast","dnf2-lem3_yeast"
"383",29934,29932,"atc8_yeast","yn8s_yeast","dnf3-crf1_yeast"
"384",35593,35591,"ubx2_yeast","doa10_yeast","doa10-core_yeast"
"385",28382,28380,"hbs1_yeast","dom34_yeast","dom34-hbs1_yeast"
"386",28383,28378,"hbs1_yeast","gtp","dom34-hbs1_yeast"
"387",30554,30551,"sld2_yeast","dpb11_yeast","dpb11-sld2-sld3_yeast"
"388",30555,30551,"sld2_yeast","dpb11_yeast","dpb11-sld2-sld3_yeast"
"389",30557,30552,"sld3_yeast","dpb11_yeast","dpb11-sld2-sld3_yeast"
"390",30558,30552,"sld3_yeast","dpb11_yeast","dpb11-sld2-sld3_yeast"
"391",30559,30552,"sld3_yeast","dpb11_yeast","dpb11-sld2-sld3_yeast"
"392",30554,30551,"sld2_yeast","dpb11_yeast","dpb11-sld2-sld3_yeast"
"393",30555,30551,"sld2_yeast","dpb11_yeast","dpb11-sld2-sld3_yeast"
"394",30557,30552,"sld3_yeast","dpb11_yeast","dpb11-sld2-sld3_yeast"
"395",30558,30552,"sld3_yeast","dpb11_yeast","dpb11-sld2-sld3_yeast"
"396",30559,30552,"sld3_yeast","dpb11_yeast","dpb11-sld2-sld3_yeast"
"397",30554,30551,"sld2_yeast","dpb11_yeast","dpb11-sld2-sld3_yeast"
"398",30555,30551,"sld2_yeast","dpb11_yeast","dpb11-sld2-sld3_yeast"
"399",30557,30552,"sld3_yeast","dpb11_yeast","dpb11-sld2-sld3_yeast"
"400",30558,30552,"sld3_yeast","dpb11_yeast","dpb11-sld2-sld3_yeast"
"401",30559,30552,"sld3_yeast","dpb11_yeast","dpb11-sld2-sld3_yeast"
"402",29910,29908,"atc3_yeast","cdc50_yeast","drs2-cdc50_yeast"
"403",29910,29908,"atc3_yeast","cdc50_yeast","drs2-cdc50_yeast"
"404",35784,35782,"suv3_yeast","dss1_yeast","dss1-suv3_yeast"
"405",28051,28048,"dug2_yeast","dug2_yeast","dug2_dug3_yeast"
"406",28055,28052,"dug3_yeast","dug2_yeast","dug2_dug3_yeast"
"407",28058,28049,"dug3_yeast","dug2_yeast","dug2_dug3_yeast"
"408",28051,28048,"dug2_yeast","dug2_yeast","dug2_dug3_yeast"
"409",28055,28052,"dug3_yeast","dug2_yeast","dug2_dug3_yeast"
"410",28058,28049,"dug3_yeast","dug2_yeast","dug2_dug3_yeast"
"411",30508,30506,"dyl1_yeast","pac11_yeast","dynein_yeast"
"412",30510,30504,"dyhc_yeast","dyhc_yeast","dynein_yeast"
"413",30508,30506,"dyl1_yeast","pac11_yeast","dynein_yeast"
"414",30510,30504,"dyhc_yeast","dyhc_yeast","dynein_yeast"
"415",31533,31531,"gmc2_yeast","ecm11_yeast","ecm11-gmc2-2"
"416",35296,35294,"ef1g1_yeast","ef1g1_yeast","eef1_yeast-1"
"417",35300,35298,"ef1b_yeast","ef1a_yeast","eef1_yeast-1"
"418",28288,28286,"ef1g2_yeast","ef1g2_yeast","eef1_yeast-2"
"419",28292,28290,"ef1b_yeast","ef1a_yeast","eef1_yeast-2"
"420",31083,31081,"naca_yeast","nacb1_yeast","egd1-egd2_yeast"
"421",35758,35754,"meh1_yeast","yc075_yeast","ego_yeast"
"422",35760,35756,"slm4_yeast","meh1_yeast","ego_yeast"
"423",35762,35753,"slm4_yeast","yc075_yeast","ego_yeast"
"424",35765,35761,"gtr2_yeast","slm4_yeast","ego_yeast"
"425",35766,35757,"gtr2_yeast","meh1_yeast","ego_yeast"
"426",35768,35764,"gtr1_yeast","gtr2_yeast","ego_yeast"
"427",35758,35754,"meh1_yeast","yc075_yeast","ego_yeast"
"428",35760,35756,"slm4_yeast","meh1_yeast","ego_yeast"
"429",35762,35753,"slm4_yeast","yc075_yeast","ego_yeast"
"430",35765,35761,"gtr2_yeast","slm4_yeast","ego_yeast"
"431",35766,35757,"gtr2_yeast","meh1_yeast","ego_yeast"
"432",35768,35764,"gtr1_yeast","gtr2_yeast","ego_yeast"
"433",28329,28326,"ei2bd_yeast","ei2bb_yeast","eif2b_yeast"
"434",28331,28323,"ei2be_yeast","ei2bg_yeast","eif2b_yeast"
"435",28333,28325,"ei2ba_yeast","ei2bb_yeast","eif2b_yeast"
"436",28334,28328,"ei2ba_yeast","ei2bd_yeast","eif2b_yeast"
"437",33935,33930,"eif3a_yeast","eif3b_yeast","eif3-core_yeast"
"438",33936,33928,"eif3a_yeast","eif3c_yeast","eif3-core_yeast"
"439",33938,33933,"eif3i_yeast","eif3g_yeast","eif3-core_yeast"
"440",33939,33931,"eif3i_yeast","eif3b_yeast","eif3-core_yeast"
"441",28345,28341,"if4f1_yeast","if4e_yeast","eif4f_yeast-1"
"442",28346,28343,"if4f1_yeast","if4a_yeast","eif4f_yeast-1"
"443",28357,28353,"if4f2_yeast","if4e_yeast","eif4f_yeast-2"
"444",28358,28355,"if4f2_yeast","if4a_yeast","eif4f_yeast-2"
"445",28357,28353,"if4f2_yeast","if4e_yeast","eif4f_yeast-2"
"446",28358,28355,"if4f2_yeast","if4a_yeast","eif4f_yeast-2"
"447",29517,29509,"elp1_yeast","elp3_yeast","elongator_yeast"
"448",29519,29508,"elp2_yeast","elp3_yeast","elongator_yeast"
"449",29520,29516,"elp2_yeast","elp1_yeast","elongator_yeast"
"450",29523,29506,"elp5_yeast","elp4_yeast","elongator_yeast"
"451",29524,29513,"elp5_yeast","elp6_yeast","elongator_yeast"
"452",29529,29515,"elp1_yeast","elp1_yeast","elongator_yeast"
"453",29532,29526,"elp2_yeast","elp1_yeast","elongator_yeast"
"454",29535,29528,"elp4_yeast","elp1_yeast","elongator_yeast"
"455",29536,29511,"elp4_yeast","elp6_yeast","elongator_yeast"
"456",29539,29531,"elp3_yeast","elp2_yeast","elongator_yeast"
"457",29540,29527,"elp3_yeast","elp1_yeast","elongator_yeast"
"458",29542,29504,"elp6_yeast","elp4_yeast","elongator_yeast"
"459",29545,29538,"elp5_yeast","elp3_yeast","elongator_yeast"
"460",29546,29534,"elp5_yeast","elp4_yeast","elongator_yeast"
"461",29547,29543,"elp5_yeast","elp6_yeast","elongator_yeast"
"462",28022,28015,"emc5_yeast","emc6_yeast","emc_yeast"
"463",28026,28020,"emc4_yeast","emc5_yeast","emc_yeast"
"464",28027,28014,"emc4_yeast","emc6_yeast","emc_yeast"
"465",28029,28024,"emc3_yeast","emc4_yeast","emc_yeast"
"466",28030,28018,"emc3_yeast","emc5_yeast","emc_yeast"
"467",28031,28013,"emc3_yeast","emc6_yeast","emc_yeast"
"468",28035,28032,"emc2_yeast","emc3_yeast","emc_yeast"
"469",28036,28025,"emc2_yeast","emc4_yeast","emc_yeast"
"470",28037,28021,"emc2_yeast","emc5_yeast","emc_yeast"
"471",28038,28016,"emc2_yeast","emc6_yeast","emc_yeast"
"472",28040,28012,"emc1_yeast","emc6_yeast","emc_yeast"
"473",28041,28034,"emc1_yeast","emc2_yeast","emc_yeast"
"474",28042,28019,"emc1_yeast","emc5_yeast","emc_yeast"
"475",28022,28015,"emc5_yeast","emc6_yeast","emc_yeast"
"476",28026,28020,"emc4_yeast","emc5_yeast","emc_yeast"
"477",28027,28014,"emc4_yeast","emc6_yeast","emc_yeast"
"478",28029,28024,"emc3_yeast","emc4_yeast","emc_yeast"
"479",28030,28018,"emc3_yeast","emc5_yeast","emc_yeast"
"480",28031,28013,"emc3_yeast","emc6_yeast","emc_yeast"
"481",28035,28032,"emc2_yeast","emc3_yeast","emc_yeast"
"482",28036,28025,"emc2_yeast","emc4_yeast","emc_yeast"
"483",28037,28021,"emc2_yeast","emc5_yeast","emc_yeast"
"484",28038,28016,"emc2_yeast","emc6_yeast","emc_yeast"
"485",28040,28012,"emc1_yeast","emc6_yeast","emc_yeast"
"486",28041,28034,"emc1_yeast","emc2_yeast","emc_yeast"
"487",28042,28019,"emc1_yeast","emc5_yeast","emc_yeast"
"488",28022,28015,"emc5_yeast","emc6_yeast","emc_yeast"
"489",28026,28020,"emc4_yeast","emc5_yeast","emc_yeast"
"490",28027,28014,"emc4_yeast","emc6_yeast","emc_yeast"
"491",28029,28024,"emc3_yeast","emc4_yeast","emc_yeast"
"492",28030,28018,"emc3_yeast","emc5_yeast","emc_yeast"
"493",28031,28013,"emc3_yeast","emc6_yeast","emc_yeast"
"494",28035,28032,"emc2_yeast","emc3_yeast","emc_yeast"
"495",28036,28025,"emc2_yeast","emc4_yeast","emc_yeast"
"496",28037,28021,"emc2_yeast","emc5_yeast","emc_yeast"
"497",28038,28016,"emc2_yeast","emc6_yeast","emc_yeast"
"498",28040,28012,"emc1_yeast","emc6_yeast","emc_yeast"
"499",28041,28034,"emc1_yeast","emc2_yeast","emc_yeast"
"500",28042,28019,"emc1_yeast","emc5_yeast","emc_yeast"
"501",28369,28365,"erf1_yeast","erf3_yeast","erf1-erf3_yeast"
"502",28371,28367,"gtp","erf3_yeast","erf1-erf3_yeast"
"503",29605,29603,"erfd_yeast","erfb_yeast","erf2-shr5-1"
"504",35840,35835,"mdm12_yeast","mmm1_yeast","ermes_yeast"
"505",30088,30086,"erv46_yeast","erv41_yeast","erv41-erv46_yeast"
"506",32441,32438,"snf7_yeast","vps20_yeast","escrt-iii_yeast"
"507",32443,32440,"did4_yeast","snf7_yeast","escrt-iii_yeast"
"508",32441,32438,"snf7_yeast","vps20_yeast","escrt-iii_yeast"
"509",32443,32440,"did4_yeast","snf7_yeast","escrt-iii_yeast"
"510",29768,29763,"vps28_yeast","stp22_yeast","escrti_yeast"
"511",29770,29765,"srn2_yeast","mvb12_yeast","escrti_yeast"
"512",29771,29762,"srn2_yeast","stp22_yeast","escrti_yeast"
"513",29772,29767,"srn2_yeast","vps28_yeast","escrti_yeast"
"514",32427,32425,"vps25_yeast","snf8_yeast","escrtii_yeast"
"515",32430,32428,"vps36_yeast","vps25_yeast","escrtii_yeast"
"516",34509,34505,"sec5_yeast","sec6_yeast","exocyst_yeast"
"517",34518,34506,"exo70_yeast","sec6_yeast","exocyst_yeast"
"518",34519,34513,"exo70_yeast","sec8_yeast","exocyst_yeast"
"519",34520,34503,"exo70_yeast","sec15_yeast","exocyst_yeast"
"520",34521,34516,"exo70_yeast","sec10_yeast","exocyst_yeast"
"521",34523,34512,"exo84_yeast","sec8_yeast","exocyst_yeast"
"522",34524,34508,"exo84_yeast","sec5_yeast","exocyst_yeast"
"523",34525,34515,"exo84_yeast","sec10_yeast","exocyst_yeast"
"524",34526,34502,"exo84_yeast","sec15_yeast","exocyst_yeast"
"525",34509,34505,"sec5_yeast","sec6_yeast","exocyst_yeast"
"526",34518,34506,"exo70_yeast","sec6_yeast","exocyst_yeast"
"527",34519,34513,"exo70_yeast","sec8_yeast","exocyst_yeast"
"528",34520,34503,"exo70_yeast","sec15_yeast","exocyst_yeast"
"529",34521,34516,"exo70_yeast","sec10_yeast","exocyst_yeast"
"530",34523,34512,"exo84_yeast","sec8_yeast","exocyst_yeast"
"531",34524,34508,"exo84_yeast","sec5_yeast","exocyst_yeast"
"532",34525,34515,"exo84_yeast","sec10_yeast","exocyst_yeast"
"533",34526,34502,"exo84_yeast","sec15_yeast","exocyst_yeast"
"534",28878,28873,"rrp44_yeast","magnesium(2+)","exosome-cytoplasmic_yeast"
"535",28883,28876,"rrp45_yeast","rrp44_yeast","exosome-cytoplasmic_yeast"
"536",28889,28884,"rrp43_yeast","rrp45_yeast","exosome-cytoplasmic_yeast"
"537",28894,28877,"rrp42_yeast","rrp44_yeast","exosome-cytoplasmic_yeast"
"538",28896,28891,"mtr3_yeast","rrp42_yeast","exosome-cytoplasmic_yeast"
"539",28897,28887,"mtr3_yeast","rrp43_yeast","exosome-cytoplasmic_yeast"
"540",28900,28886,"rrp46_yeast","rrp43_yeast","exosome-cytoplasmic_yeast"
"541",28901,28881,"rrp46_yeast","rrp45_yeast","exosome-cytoplasmic_yeast"
"542",28904,28880,"rrp41_yeast","rrp45_yeast","exosome-cytoplasmic_yeast"
"543",28905,28892,"rrp41_yeast","rrp42_yeast","exosome-cytoplasmic_yeast"
"544",28907,28875,"rrp41_yeast","rrp44_yeast","exosome-cytoplasmic_yeast"
"545",28909,28902,"rrp40_yeast","rrp46_yeast","exosome-cytoplasmic_yeast"
"546",28910,28882,"rrp40_yeast","rrp45_yeast","exosome-cytoplasmic_yeast"
"547",28913,28906,"rrp4_yeast","rrp41_yeast","exosome-cytoplasmic_yeast"
"548",28914,28893,"rrp4_yeast","rrp42_yeast","exosome-cytoplasmic_yeast"
"549",28917,28898,"csl4_yeast","mtr3_yeast","exosome-cytoplasmic_yeast"
"550",28918,28888,"csl4_yeast","rrp43_yeast","exosome-cytoplasmic_yeast"
"551",28919,28915,"csl4_yeast","rrp4_yeast","exosome-cytoplasmic_yeast"
"552",28920,28911,"csl4_yeast","rrp40_yeast","exosome-cytoplasmic_yeast"
"553",28808,28801,"rrp6_yeast","magnesium(2+)","exosome-nuclear_yeast"
"554",28813,28803,"rrp44_yeast","magnesium(2+)","exosome-nuclear_yeast"
"555",28818,28811,"rrp45_yeast","rrp44_yeast","exosome-nuclear_yeast"
"556",28824,28807,"rrp43_yeast","rrp6_yeast","exosome-nuclear_yeast"
"557",28825,28819,"rrp43_yeast","rrp45_yeast","exosome-nuclear_yeast"
"558",28830,28812,"rrp42_yeast","rrp44_yeast","exosome-nuclear_yeast"
"559",28832,28827,"mtr3_yeast","rrp42_yeast","exosome-nuclear_yeast"
"560",28833,28822,"mtr3_yeast","rrp43_yeast","exosome-nuclear_yeast"
"561",28835,28806,"mtr3_yeast","rrp6_yeast","exosome-nuclear_yeast"
"562",28837,28821,"rrp46_yeast","rrp43_yeast","exosome-nuclear_yeast"
"563",28838,28816,"rrp46_yeast","rrp45_yeast","exosome-nuclear_yeast"
"564",28841,28815,"rrp41_yeast","rrp45_yeast","exosome-nuclear_yeast"
"565",28842,28828,"rrp41_yeast","rrp42_yeast","exosome-nuclear_yeast"
"566",28844,28810,"rrp41_yeast","rrp44_yeast","exosome-nuclear_yeast"
"567",28846,28839,"rrp40_yeast","rrp46_yeast","exosome-nuclear_yeast"
"568",28847,28817,"rrp40_yeast","rrp45_yeast","exosome-nuclear_yeast"
"569",28850,28843,"rrp4_yeast","rrp41_yeast","exosome-nuclear_yeast"
"570",28851,28829,"rrp4_yeast","rrp42_yeast","exosome-nuclear_yeast"
"571",28854,28834,"csl4_yeast","mtr3_yeast","exosome-nuclear_yeast"
"572",28855,28823,"csl4_yeast","rrp43_yeast","exosome-nuclear_yeast"
"573",28856,28805,"csl4_yeast","rrp6_yeast","exosome-nuclear_yeast"
"574",28857,28852,"csl4_yeast","rrp4_yeast","exosome-nuclear_yeast"
"575",28858,28848,"csl4_yeast","rrp40_yeast","exosome-nuclear_yeast"
"576",35900,35898,"spt16_yeast","pob3_yeast","fact_yeast"
"577",27958,27956,"fal1_yeast","sgd1_yeast","fal1-sgd1_complex"
"578",30687,30684,"far7_yeast","far8_yeast","far_yeast"
"579",30690,30686,"far3_yeast","far7_yeast","far_yeast"
"580",30691,30683,"far3_yeast","far8_yeast","far_yeast"
"581",30694,30692,"vps64_yeast","far3_yeast","far_yeast"
"582",30695,30688,"vps64_yeast","far7_yeast","far_yeast"
"583",30696,30681,"vps64_yeast","far10_yeast","far_yeast"
"584",30697,30679,"vps64_yeast","far11_yeast","far_yeast"
"585",29710,29707,"fet3_yeast","ftr1_yeast","fet3-ftr1_yeast"
"586",29715,29708,"fet3_yeast","ftr1_yeast","fet3-ftr1_yeast"
"587",29716,29705,"fet3_yeast","copper cation","fet3-ftr1_yeast"
"588",29717,29705,"fet3_yeast","copper cation","fet3-ftr1_yeast"
"589",29718,29705,"fet3_yeast","copper cation","fet3-ftr1_yeast"
"590",29719,29703,"fet3_yeast","copper cation","fet3-ftr1_yeast"
"591",29720,29703,"fet3_yeast","copper cation","fet3-ftr1_yeast"
"592",29721,29703,"fet3_yeast","copper cation","fet3-ftr1_yeast"
"593",29724,29711,"copper cation","fet3_yeast","fet3-ftr1_yeast"
"594",29726,29713,"copper cation","fet3_yeast","fet3-ftr1_yeast"
"595",32550,32548,"fnta_yeast","fntb_yeast","ftase_yeast"
"596",29743,29735,"fet5_yeast","copper cation","fth1-fet5_yeast"
"597",29744,29735,"fet5_yeast","copper cation","fth1-fet5_yeast"
"598",29745,29735,"fet5_yeast","copper cation","fth1-fet5_yeast"
"599",29746,29733,"fet5_yeast","copper cation","fth1-fet5_yeast"
"600",29747,29733,"fet5_yeast","copper cation","fth1-fet5_yeast"
"601",29748,29733,"fet5_yeast","copper cation","fth1-fet5_yeast"
"602",29750,29737,"fth1_yeast","fet5_yeast","fth1-fet5_yeast"
"603",29752,29740,"copper cation","fet5_yeast","fth1-fet5_yeast"
"604",29754,29738,"copper cation","fet5_yeast","fth1-fet5_yeast"
"605",29743,29735,"fet5_yeast","copper cation","fth1-fet5_yeast"
"606",29744,29735,"fet5_yeast","copper cation","fth1-fet5_yeast"
"607",29745,29735,"fet5_yeast","copper cation","fth1-fet5_yeast"
"608",29746,29733,"fet5_yeast","copper cation","fth1-fet5_yeast"
"609",29747,29733,"fet5_yeast","copper cation","fth1-fet5_yeast"
"610",29748,29733,"fet5_yeast","copper cation","fth1-fet5_yeast"
"611",29750,29737,"fth1_yeast","fet5_yeast","fth1-fet5_yeast"
"612",29752,29740,"copper cation","fet5_yeast","fth1-fet5_yeast"
"613",29754,29738,"copper cation","fet5_yeast","fth1-fet5_yeast"
"614",27912,27910,"mgm1_yeast","ugo1_yeast","fzo1_mgm1_ugo1_yeast"
"615",27915,27909,"fzo1_yeast","ugo1_yeast","fzo1_mgm1_ugo1_yeast"
"616",27916,27913,"fzo1_yeast","mgm1_yeast","fzo1_mgm1_ugo1_yeast"
"617",27912,27910,"mgm1_yeast","ugo1_yeast","fzo1_mgm1_ugo1_yeast"
"618",27915,27909,"fzo1_yeast","ugo1_yeast","fzo1_mgm1_ugo1_yeast"
"619",27916,27913,"fzo1_yeast","mgm1_yeast","fzo1_mgm1_ugo1_yeast"
"620",30768,30764,"pp12_yeast","manganese(2+)","gac1-glc7_yeast"
"621",30770,30766,"gac1_yeast","pp12_yeast","gac1-glc7_yeast"
"622",30772,30767,"manganese(2+)","pp12_yeast","gac1-glc7_yeast"
"623",30768,30764,"pp12_yeast","manganese(2+)","gac1-glc7_yeast"
"624",30770,30766,"gac1_yeast","pp12_yeast","gac1-glc7_yeast"
"625",30772,30767,"manganese(2+)","pp12_yeast","gac1-glc7_yeast"
"626",30048,30044,"gal3_yeast","mgatp(2-)","gal3-gal80_yeast"
"627",30050,30046,"gal80_yeast","gal3_yeast","gal3-gal80_yeast"
"628",30052,30047,"alpha-d-galactose","gal3_yeast","gal3-gal80_yeast"
"629",30079,30075,"gal80_yeast","nad+","gal4-gal80_yeast"
"630",30080,30077,"gal80_yeast","gal4_yeast","gal4-gal80_yeast"
"631",30079,30075,"gal80_yeast","nad+","gal4-gal80_yeast"
"632",30080,30077,"gal80_yeast","gal4_yeast","gal4-gal80_yeast"
"633",30079,30075,"gal80_yeast","nad+","gal4-gal80_yeast"
"634",30080,30077,"gal80_yeast","gal4_yeast","gal4-gal80_yeast"
"635",30079,30075,"gal80_yeast","nad+","gal4-gal80_yeast"
"636",30080,30077,"gal80_yeast","gal4_yeast","gal4-gal80_yeast"
"637",30079,30075,"gal80_yeast","nad+","gal4-gal80_yeast"
"638",30080,30077,"gal80_yeast","gal4_yeast","gal4-gal80_yeast"
"639",30849,30847,"dldh_yeast","fad(3-)","gdc_yeast"
"640",34194,34192,"mdy2_yeast","get4_yeast","get4-get5_yeast"
"641",34197,34195,"sgt2_yeast","mdy2_yeast","get4-get5_yeast"
"642",29793,29791,"get3_yeast","get2_yeast","get_yeast"
"643",29796,29794,"get1_yeast","get3_yeast","get_yeast"
"644",32558,32556,"pgtb1_yeast","fnta_yeast","ggtase-1_yeast"
"645",32572,32570,"pgtb2_yeast","pgta_yeast","ggtase-2_yeast"
"646",32573,32566,"pgtb2_yeast","zinc(2+)","ggtase-2_yeast"
"647",32574,32568,"pgtb2_yeast","raep_yeast","ggtase-2_yeast"
"648",27976,27970,"gid8_yeast","vid30_yeast","gid_yeast"
"649",27977,27972,"gid8_yeast","fyv10_yeast","gid_yeast"
"650",27979,27969,"gid7_yeast","vid30_yeast","gid_yeast"
"651",27981,27974,"vid28_yeast","fyv10_yeast","gid_yeast"
"652",27984,27982,"gid4_yeast","vid28_yeast","gid_yeast"
"653",27986,27973,"rmd5_yeast","fyv10_yeast","gid_yeast"
"654",27976,27970,"gid8_yeast","vid30_yeast","gid_yeast"
"655",27977,27972,"gid8_yeast","fyv10_yeast","gid_yeast"
"656",27979,27969,"gid7_yeast","vid30_yeast","gid_yeast"
"657",27981,27974,"vid28_yeast","fyv10_yeast","gid_yeast"
"658",27984,27982,"gid4_yeast","vid28_yeast","gid_yeast"
"659",27986,27973,"rmd5_yeast","fyv10_yeast","gid_yeast"
"660",27976,27970,"gid8_yeast","vid30_yeast","gid_yeast"
"661",27977,27972,"gid8_yeast","fyv10_yeast","gid_yeast"
"662",27979,27969,"gid7_yeast","vid30_yeast","gid_yeast"
"663",27981,27974,"vid28_yeast","fyv10_yeast","gid_yeast"
"664",27984,27982,"gid4_yeast","vid28_yeast","gid_yeast"
"665",27986,27973,"rmd5_yeast","fyv10_yeast","gid_yeast"
"666",27976,27970,"gid8_yeast","vid30_yeast","gid_yeast"
"667",27977,27972,"gid8_yeast","fyv10_yeast","gid_yeast"
"668",27979,27969,"gid7_yeast","vid30_yeast","gid_yeast"
"669",27981,27974,"vid28_yeast","fyv10_yeast","gid_yeast"
"670",27984,27982,"gid4_yeast","vid28_yeast","gid_yeast"
"671",27986,27973,"rmd5_yeast","fyv10_yeast","gid_yeast"
"672",30755,30751,"pp12_yeast","manganese(2+)","glc7-bni4_yeast"
"673",30756,30749,"pp12_yeast","manganese(2+)","glc7-bni4_yeast"
"674",30757,30753,"pp12_yeast","bni4_yeast","glc7-bni4_yeast"
"675",30819,30815,"pp12_yeast","reg1_yeast","glc7-reg1_yeast"
"676",30823,30817,"manganese(2+)","pp12_yeast","glc7-reg1_yeast"
"677",30834,30830,"pp12_yeast","manganese(2+)","glc7-reg2_yeast"
"678",30836,30832,"pp12_yeast","manganese(2+)","glc7-reg2_yeast"
"679",30838,30835,"reg2_yeast","pp12_yeast","glc7-reg2_yeast"
"680",28259,28257,"glu2b_yeast","glu2a_yeast","glucosidase2_yeast"
"681",28259,28257,"glu2b_yeast","glu2a_yeast","glucosidase2_yeast"
"682",30868,30866,"pbn1_yeast","gpi14_yeast","gpi-mt1_yeast"
"683",30860,30858,"pga1_yeast","gpi18_yeast","gpi-mt2_yeast"
"684",30893,30891,"gpi17_yeast","cdc91_yeast","gpit_yeast"
"685",30901,30899,"gaa1_yeast","gpi16_yeast","gpit_yeast"
"686",30902,30895,"gaa1_yeast","gpi8_yeast","gpit_yeast"
"687",30908,30904,"gpi17_yeast","cdc91_yeast","gpit_yeast"
"688",30910,30906,"gaa1_yeast","gpi16_yeast","gpit_yeast"
"689",30913,30911,"gpi8_yeast","gaa1_yeast","gpit_yeast"
"690",30914,30896,"gpi8_yeast","gpi8_yeast","gpit_yeast"
"691",30915,30897,"gpi8_yeast","gpi8_yeast","gpit_yeast"
"692",30893,30891,"gpi17_yeast","cdc91_yeast","gpit_yeast"
"693",30901,30899,"gaa1_yeast","gpi16_yeast","gpit_yeast"
"694",30902,30895,"gaa1_yeast","gpi8_yeast","gpit_yeast"
"695",30908,30904,"gpi17_yeast","cdc91_yeast","gpit_yeast"
"696",30910,30906,"gaa1_yeast","gpi16_yeast","gpit_yeast"
"697",30913,30911,"gpi8_yeast","gaa1_yeast","gpit_yeast"
"698",30914,30896,"gpi8_yeast","gpi8_yeast","gpit_yeast"
"699",30915,30897,"gpi8_yeast","gpi8_yeast","gpit_yeast"
"700",30893,30891,"gpi17_yeast","cdc91_yeast","gpit_yeast"
"701",30901,30899,"gaa1_yeast","gpi16_yeast","gpit_yeast"
"702",30902,30895,"gaa1_yeast","gpi8_yeast","gpit_yeast"
"703",30908,30904,"gpi17_yeast","cdc91_yeast","gpit_yeast"
"704",30910,30906,"gaa1_yeast","gpi16_yeast","gpit_yeast"
"705",30913,30911,"gpi8_yeast","gaa1_yeast","gpit_yeast"
"706",30914,30896,"gpi8_yeast","gpi8_yeast","gpit_yeast"
"707",30915,30897,"gpi8_yeast","gpi8_yeast","gpit_yeast"
"708",30893,30891,"gpi17_yeast","cdc91_yeast","gpit_yeast"
"709",30901,30899,"gaa1_yeast","gpi16_yeast","gpit_yeast"
"710",30902,30895,"gaa1_yeast","gpi8_yeast","gpit_yeast"
"711",30908,30904,"gpi17_yeast","cdc91_yeast","gpit_yeast"
"712",30910,30906,"gaa1_yeast","gpi16_yeast","gpit_yeast"
"713",30913,30911,"gpi8_yeast","gaa1_yeast","gpit_yeast"
"714",30914,30896,"gpi8_yeast","gpi8_yeast","gpit_yeast"
"715",30915,30897,"gpi8_yeast","gpi8_yeast","gpit_yeast"
"716",36051,36047,"slm4_yeast","gtr2_yeast","gse_yeast"
"717",36054,36052,"meh1_yeast","slm4_yeast","gse_yeast"
"718",36057,36050,"gtr1_yeast","slm4_yeast","gse_yeast"
"719",36058,36055,"gtr1_yeast","meh1_yeast","gse_yeast"
"720",36059,36048,"gtr1_yeast","gtr2_yeast","gse_yeast"
"721",36060,36045,"gtr1_yeast","ltv1_yeast","gse_yeast"
"722",33247,33245,"hif1_yeast","hat2_yeast","hat-b_yeast"
"723",33247,33245,"hif1_yeast","hat2_yeast","hat-b_yeast"
"724",30265,30262,"cyk2_yeast","cyk3_yeast","hics_yeast"
"725",30268,30266,"sho1_yeast","cyk2_yeast","hics_yeast"
"726",30269,30263,"sho1_yeast","cyk3_yeast","hics_yeast"
"727",30270,30260,"sho1_yeast","inn1_yeast","hics_yeast"
"728",27876,27873,"hir1_yeast","hpc2_yeast","hir_yeast-1"
"729",30932,30930,"hsp82_yeast","mas5_yeast","hmc_yeast"
"730",30932,30930,"hsp82_yeast","mas5_yeast","hmc_yeast"
"731",30932,30930,"hsp82_yeast","mas5_yeast","hmc_yeast"
"732",32461,32455,"pep5_yeast","pep3_yeast","hops_yeast"
"733",32462,32458,"pep5_yeast","vam6_yeast","hops_yeast"
