"","id_A","id_B","protein_A","protein_B","complex"
"753",16568,16564,"nmdz1_human","nmde1_human","glun1-glun2a_human"
"754",16566,16564,"nmdz1_human","nmde1_human","glun1-glun2a_human"
"755",16568,16564,"nmdz1_human","nmde1_human","glun1-glun2a_human"
"756",10067,10065,"nmde2_human","nmdz1_human","glun1-glun2b_human"
"757",10069,10065,"nmdz1_human","nmdz1_human","glun1-glun2b_human"
"758",10071,10069,"nmde2_human","nmdz1_human","glun1-glun2b_human"
"759",10081,10077,"nmdz1_human","nmde3_human","glun1-glun2c_human"
"760",10083,10077,"nmdz1_human","nmde3_human","glun1-glun2c_human"
"761",10093,10089,"nmdz1_human","nmde4_human","glun1-glun2d_human"
"762",10095,10091,"nmde4_human","nmdz1_human","glun1-glun2d_human"
"763",10093,10089,"nmdz1_human","nmde4_human","glun1-glun2d_human"
"764",10095,10091,"nmde4_human","nmdz1_human","glun1-glun2d_human"
"765",10728,10726,"q13201-pro_0000367047","q13201-pro_0000367047","glycoprotein-ia_human"
"766",10728,10726,"q13201-pro_0000367047","q13201-pro_0000367047","glycoprotein-ia_human"
"767",9545,9542,"gpix_human","gpv_human","gp1b-flna_human"
"768",9551,9548,"gp1ba_human","gp1bb_human","gp1b-flna_human"
"769",9552,9548,"gp1ba_human","gp1bb_human","gp1b-flna_human"
"770",9553,9547,"gp1ba_human","gp1bb_human","gp1b-flna_human"
"771",9555,9550,"flna_human","gp1ba_human","gp1b-flna_human"
"772",9508,9505,"gpix_human","gpv_human","gp1b_human"
"773",9510,9502,"gp1bb_human","gp1ba_human","gp1b_human"
"774",9511,9501,"gp1bb_human","gp1ba_human","gp1b_human"
"775",9508,9505,"gpix_human","gpv_human","gp1b_human"
"776",9510,9502,"gp1bb_human","gp1ba_human","gp1b_human"
"777",9511,9501,"gp1bb_human","gp1ba_human","gp1b_human"
"778",16911,16907,"hbe_human","hbaz_human","hb-gower1_human"
"779",16913,16910,"heme","hbe_human","hb-gower1_human"
"780",16914,16908,"heme","hbaz_human","hb-gower1_human"
"781",16925,16922,"hbaz_human","hbb_human","hb-portland2_human"
"782",16927,16924,"heme","hbaz_human","hb-portland2_human"
"783",16928,16921,"heme","hbb_human","hb-portland2_human"
"784",16599,16595,"hba_human","hbd_human","hba2_human"
"785",16601,16594,"heme","hbd_human","hba2_human"
"786",16603,16598,"heme","hba_human","hba2_human"
"787",16609,16593,"hba_human","hbd_human","hba2_human"
"788",16611,16607,"hbd_human","hba_human","hba2_human"
"789",16612,16605,"hbd_human","heme","hba2_human"
"790",16613,16597,"hbd_human","hba_human","hba2_human"
"791",16615,16608,"heme","hba_human","hba2_human"
"792",16288,16283,"hba_human","hbb_human","hba_human-1"
"793",16290,16282,"heme","hbb_human","hba_human-1"
"794",16294,16287,"heme","hba_human","hba_human-1"
"795",16298,16284,"hba_human","hbb_human","hba_human-1"
"796",16300,16292,"hbb_human","heme","hba_human-1"
"797",16301,16297,"hbb_human","hba_human","hba_human-1"
"798",16302,16286,"hbb_human","hba_human","hba_human-1"
"799",16304,16296,"heme","hba_human","hba_human-1"
"800",16897,16893,"hba_human","heme","hbe-gower2_human"
"801",16899,16896,"hbe_human","hba_human","hbe-gower2_human"
"802",16900,16894,"hbe_human","heme","hbe-gower2_human"
"803",16966,16963,"hba_human","hbg1_human","hbf-gamma1_human"
"804",16969,16964,"heme","hbg1_human","hbf-gamma1_human"
"805",16970,16967,"heme","hba_human","hbf-gamma1_human"
"806",16981,16978,"heme","hbg2_human","hbf-gamma2_human"
"807",16983,16977,"hba_human","hbg2_human","hbf-gamma2_human"
"808",16984,16980,"hba_human","heme","hbf-gamma2_human"
"809",16981,16978,"heme","hbg2_human","hbf-gamma2_human"
"810",16983,16977,"hba_human","hbg2_human","hbf-gamma2_human"
"811",16984,16980,"hba_human","heme","hbf-gamma2_human"
"812",16939,16935,"heme","hbaz_human","hbg1-portland1_human"
"813",16941,16938,"hbg1_human","heme","hbg1-portland1_human"
"814",16942,16936,"hbg1_human","hbaz_human","hbg1-portland1_human"
"815",16953,16950,"hbaz_human","heme","hbg2-portland1_human"
"816",16955,16952,"hbg2_human","hbaz_human","hbg2-portland1_human"
"817",16956,16949,"hbg2_human","heme","hbg2-portland1_human"
"818",16998,16995,"hbb_human","heme","hbh_human"
"819",11869,11867,"jade1_human","zinc(2+)","hbo1-4_1_human"
"820",11874,11870,"ing4_human","jade1_human","hbo1-4_1_human"
"821",11876,11871,"kat7_human","jade1_human","hbo1-4_1_human"
"822",11889,11887,"kat7_human","jade2_human","hbo1-4_2_human"
"823",11892,11886,"ing4_human","jade2_human","hbo1-4_2_human"
"824",11894,11885,"zinc(2+)","jade2_human","hbo1-4_2_human"
"825",11907,11905,"kat7_human","jade3_human","hbo1-4_3_human"
"826",11910,11904,"ing4_human","jade3_human","hbo1-4_3_human"
"827",11912,11903,"zinc(2+)","jade3_human","hbo1-4_3_human"
"828",11925,11923,"kat7_human","jade1_human","hbo1-5_1_human"
"829",11928,11922,"ing5_human","jade1_human","hbo1-5_1_human"
"830",11930,11921,"zinc(2+)","jade1_human","hbo1-5_1_human"
"831",11943,11941,"kat7_human","jade2_human","hbo1-5_2_human"
"832",11946,11940,"ing5_human","jade2_human","hbo1-5_2_human"
"833",11948,11939,"zinc(2+)","jade2_human","hbo1-5_2_human"
"834",11961,11959,"kat7_human","jade3_human","hbo1-5_3_human"
"835",11964,11958,"ing5_human","jade3_human","hbo1-5_3_human"
"836",11966,11957,"zinc(2+)","jade3_human","hbo1-5_3_human"
"837",9945,9942,"3',5'-cyclic amp","hcn1_human","hcn1_human-1"
"838",9947,9943,"hcn1_human","hcn1_human","hcn1_human-1"
"839",9952,9949,"hcn1_human","hcn1_human","hcn1_human-1"
"840",9955,9948,"3',5'-cyclic amp","hcn1_human","hcn1_human-1"
"841",9957,9951,"hcn1_human","hcn1_human","hcn1_human-1"
"842",9959,9941,"hcn1_human","hcn1_human","hcn1_human-1"
"843",9961,9953,"3',5'-cyclic amp","hcn1_human","hcn1_human-1"
"844",9963,9958,"3',5'-cyclic amp","hcn1_human","hcn1_human-1"
"845",9681,9673,"hcn2_human","3',5'-cyclic amp","hcn2_human-1"
"846",9684,9679,"hcn2_human","hcn2_human","hcn2_human-1"
"847",9685,9675,"hcn2_human","3',5'-cyclic amp","hcn2_human-1"
"848",9688,9683,"hcn2_human","hcn2_human","hcn2_human-1"
"849",9689,9677,"hcn2_human","3',5'-cyclic amp","hcn2_human-1"
"850",9693,9680,"hcn2_human","hcn2_human","hcn2_human-1"
"851",9694,9691,"hcn2_human","3',5'-cyclic amp","hcn2_human-1"
"852",9695,9687,"hcn2_human","hcn2_human","hcn2_human-1"
"853",10016,10012,"hcn3_human","hcn3_human","hcn3_human-1"
"854",10018,10015,"hcn3_human","hcn3_human","hcn3_human-1"
"855",10021,10013,"hcn3_human","hcn3_human","hcn3_human-1"
"856",10022,10019,"hcn3_human","hcn3_human","hcn3_human-1"
"857",9613,9607,"hcn4_human","3',5'-cyclic amp","hcn4_human-1"
"858",9614,9611,"hcn4_human","hcn4_human","hcn4_human-1"
"859",9619,9610,"hcn4_human","hcn4_human","hcn4_human-1"
"860",9621,9617,"3',5'-cyclic amp","hcn4_human","hcn4_human-1"
"861",9623,9609,"3',5'-cyclic amp","hcn4_human","hcn4_human-1"
"862",9627,9615,"hcn4_human","hcn4_human","hcn4_human-1"
"863",9628,9625,"hcn4_human","3',5'-cyclic amp","hcn4_human-1"
"864",9629,9618,"hcn4_human","hcn4_human","hcn4_human-1"
"865",11804,11802,"hexa_human","hexa_human","hexa-hexa_human"
"866",11013,11011,"hexa_human","hexb_human","hexa-hexb_human"
"867",11797,11795,"hexb_human","hexb_human","hexb-hexb_human"
"868",10384,10382,"q9y251-pro_0000042262","q9y251-pro_0000042260","hpse_human-1"
"869",10534,10532,"rash_human","sos1_human","hras-sos1_human"
"870",10535,10530,"rash_human","gtp","hras-sos1_human"
"871",10032,10028,"5ht3a_human","5ht3b_human","htr3a-htr3b_human"
"872",10035,10029,"5ht3b_human","5ht3b_human","htr3a-htr3b_human"
"873",10037,10031,"5ht3b_human","5ht3a_human","htr3a-htr3b_human"
"874",10040,10034,"5ht3a_human","5ht3b_human","htr3a-htr3b_human"
"875",10041,10038,"5ht3a_human","5ht3b_human","htr3a-htr3b_human"
"876",10032,10028,"5ht3a_human","5ht3b_human","htr3a-htr3b_human"
"877",10035,10029,"5ht3b_human","5ht3b_human","htr3a-htr3b_human"
"878",10037,10031,"5ht3b_human","5ht3a_human","htr3a-htr3b_human"
"879",10040,10034,"5ht3a_human","5ht3b_human","htr3a-htr3b_human"
"880",10041,10038,"5ht3a_human","5ht3b_human","htr3a-htr3b_human"
"881",10032,10028,"5ht3a_human","5ht3b_human","htr3a-htr3b_human"
"882",10035,10029,"5ht3b_human","5ht3b_human","htr3a-htr3b_human"
"883",10037,10031,"5ht3b_human","5ht3a_human","htr3a-htr3b_human"
"884",10040,10034,"5ht3a_human","5ht3b_human","htr3a-htr3b_human"
"885",10041,10038,"5ht3a_human","5ht3b_human","htr3a-htr3b_human"
"886",10032,10028,"5ht3a_human","5ht3b_human","htr3a-htr3b_human"
"887",10035,10029,"5ht3b_human","5ht3b_human","htr3a-htr3b_human"
"888",10037,10031,"5ht3b_human","5ht3a_human","htr3a-htr3b_human"
"889",10040,10034,"5ht3a_human","5ht3b_human","htr3a-htr3b_human"
"890",10041,10038,"5ht3a_human","5ht3b_human","htr3a-htr3b_human"
"891",16414,16410,"5ht3a_human","5ht3a_human","htr3a-pentamer_human"
"892",16416,16408,"5ht3a_human","5ht3a_human","htr3a-pentamer_human"
"893",16417,16413,"5ht3a_human","5ht3a_human","htr3a-pentamer_human"
"894",16419,16411,"5ht3a_human","5ht3a_human","htr3a-pentamer_human"
"895",16420,16407,"5ht3a_human","5ht3a_human","htr3a-pentamer_human"
"896",17752,17750,"ikka_human","nemo_human","ikk_human"
"897",17755,17748,"ikkb_human","nemo_human","ikk_human"
"898",17756,17753,"ikkb_human","ikka_human","ikk_human"
"899",10479,10475,"q99665-pro_0000010920","jak2_human","il12-receptor_human"
"900",10482,10477,"p42701-pro_0000010917","tyk2_human","il12-receptor_human"
"901",10486,10480,"p29459-pro_0000015604","q99665-pro_0000010920","il12-receptor_human"
"902",10488,10485,"p29460-pro_0000010930","p29459-pro_0000015604","il12-receptor_human"
"903",10489,10483,"p29460-pro_0000010930","p42701-pro_0000010917","il12-receptor_human"
"904",13291,13289,"ima5_human","imb1_human","importin_a1_human"
"905",13185,13183,"ima1_human","imb1_human","importin_a2_human"
"906",13299,13297,"ima4_human","imb1_human","importin_a3_human"
"907",13307,13305,"ima3_human","imb1_human","importin_a4_human"
"908",13323,13321,"ima6_human","imb1_human","importin_a5_human"
"909",13331,13329,"ima7_human","imb1_human","importin_a6_human"
"910",13339,13337,"ima8_human","imb1_human","importin_a7_human"
"911",11645,11641,"int3_human","sosb2_human","inip-ints3-nabp1_human"
"912",11646,11643,"int3_human","sossc_human","inip-ints3-nabp1_human"
"913",10907,10903,"int3_human","sosb1_human","inip-ints3-nabp2_human"
"914",10908,10905,"int3_human","sossc_human","inip-ints3-nabp2_human"
"915",12190,12188,"in80c_human","arp5_human","ino80_human-1"
"916",12195,12192,"ino80_human","uchl5_human","ino80_human-1"
"917",12197,12181,"ino80_human","in80e_human","ino80_human-1"
"918",12198,12179,"ino80_human","mcrs1_human","ino80_human-1"
"919",12200,12185,"ino80_human","arp8_human","ino80_human-1"
"920",12203,12199,"ruvb2_human","ino80_human","ino80_human-1"
"921",12205,12202,"ruvb1_human","ruvb2_human","ino80_human-1"
"922",12207,12196,"nfrkb_human","ino80_human","ino80_human-1"
"923",12208,12193,"nfrkb_human","uchl5_human","ino80_human-1"
"924",9249,9247,"s10a9_human","nos2_human","inos-s100a8_a9_human"
"925",9250,9245,"s10a9_human","s10a8_human","inos-s100a8_a9_human"
"926",17839,17837,"q9npf7-pro_0000259488","p29460-pro_0000010930","interleukin-23_human"
"927",10465,10463,"p29460-pro_0000010930","p29459-pro_0000015604","interleukin12_human"
"928",10503,10501,"p42701-pro_0000010917","tyk2_human","interleukin23-receptor_human"
"929",10506,10499,"q5vwk5-pro_0000268662","jak2_human","interleukin23-receptor_human"
"930",10510,10507,"q9npf7-pro_0000259488","q5vwk5-pro_0000268662","interleukin23-receptor_human"
"931",10512,10509,"p29460-pro_0000010930","q9npf7-pro_0000259488","interleukin23-receptor_human"
"932",10513,10504,"p29460-pro_0000010930","p42701-pro_0000010917","interleukin23-receptor_human"
"933",10503,10501,"p42701-pro_0000010917","tyk2_human","interleukin23-receptor_human"
"934",10506,10499,"q5vwk5-pro_0000268662","jak2_human","interleukin23-receptor_human"
"935",10510,10507,"q9npf7-pro_0000259488","q5vwk5-pro_0000268662","interleukin23-receptor_human"
"936",10512,10509,"p29460-pro_0000010930","q9npf7-pro_0000259488","interleukin23-receptor_human"
"937",10513,10504,"p29460-pro_0000010930","p42701-pro_0000010917","interleukin23-receptor_human"
"938",10503,10501,"p42701-pro_0000010917","tyk2_human","interleukin23-receptor_human"
"939",10506,10499,"q5vwk5-pro_0000268662","jak2_human","interleukin23-receptor_human"
"940",10510,10507,"q9npf7-pro_0000259488","q5vwk5-pro_0000268662","interleukin23-receptor_human"
"941",10512,10509,"p29460-pro_0000010930","q9npf7-pro_0000259488","interleukin23-receptor_human"
"942",10513,10504,"p29460-pro_0000010930","p42701-pro_0000010917","interleukin23-receptor_human"
"943",10503,10501,"p42701-pro_0000010917","tyk2_human","interleukin23-receptor_human"
"944",10506,10499,"q5vwk5-pro_0000268662","jak2_human","interleukin23-receptor_human"
"945",10510,10507,"q9npf7-pro_0000259488","q5vwk5-pro_0000268662","interleukin23-receptor_human"
"946",10512,10509,"p29460-pro_0000010930","q9npf7-pro_0000259488","interleukin23-receptor_human"
"947",10513,10504,"p29460-pro_0000010930","p42701-pro_0000010917","interleukin23-receptor_human"
"948",10503,10501,"p42701-pro_0000010917","tyk2_human","interleukin23-receptor_human"
"949",10506,10499,"q5vwk5-pro_0000268662","jak2_human","interleukin23-receptor_human"
"950",10510,10507,"q9npf7-pro_0000259488","q5vwk5-pro_0000268662","interleukin23-receptor_human"
"951",10512,10509,"p29460-pro_0000010930","q9npf7-pro_0000259488","interleukin23-receptor_human"
"952",10513,10504,"p29460-pro_0000010930","p42701-pro_0000010917","interleukin23-receptor_human"
"953",15528,15526,"ita2b_human","itb3_human","intg_a2b_b3_human"
"954",15528,15526,"ita2b_human","itb3_human","intg_a2b_b3_human"
"955",15528,15526,"ita2b_human","itb3_human","intg_a2b_b3_human"
"956",15608,15606,"itb7_human","ita4_human","intg_a4_b7_human"
"957",15496,15494,"ita5_human","itb1_human","intg_a5_b1_human"
"958",15496,15494,"ita5_human","itb1_human","intg_a5_b1_human"
"959",15496,15494,"ita5_human","itb1_human","intg_a5_b1_human"
"960",15496,15494,"ita5_human","itb1_human","intg_a5_b1_human"
"961",15496,15494,"ita5_human","itb1_human","intg_a5_b1_human"
"962",15496,15494,"ita5_human","itb1_human","intg_a5_b1_human"
"963",15496,15494,"ita5_human","itb1_human","intg_a5_b1_human"
"964",15496,15494,"ita5_human","itb1_human","intg_a5_b1_human"
"965",15496,15494,"ita5_human","itb1_human","intg_a5_b1_human"
"966",15496,15494,"ita5_human","itb1_human","intg_a5_b1_human"
"967",15496,15494,"ita5_human","itb1_human","intg_a5_b1_human"
"968",15496,15494,"ita5_human","itb1_human","intg_a5_b1_human"
"969",15496,15494,"ita5_human","itb1_human","intg_a5_b1_human"
"970",15496,15494,"ita5_human","itb1_human","intg_a5_b1_human"
"971",15496,15494,"ita5_human","itb1_human","intg_a5_b1_human"
"972",15634,15632,"itax_human","itb2_human","intg_ax_b2_human"
"973",11128,11126,"idh3b_human","idh3a_human","isocit_dh_human"
"974",11133,11130,"idh3g_human","divalent metal cation","isocit_dh_human"
"975",11135,11121,"idh3a_human","divalent metal cation","isocit_dh_human"
"976",11136,11132,"idh3a_human","idh3g_human","isocit_dh_human"
"977",11143,11139,"idh3b_human","idh3a_human","isocit_dh_human"
"978",11146,11141,"idh3g_human","divalent metal cation","isocit_dh_human"
"979",11148,11123,"idh3a_human","divalent metal cation","isocit_dh_human"
"980",11149,11145,"idh3a_human","idh3g_human","isocit_dh_human"
"981",11151,11138,"divalent metal cation","idh3a_human","isocit_dh_human"
"982",11153,11125,"divalent metal cation","idh3a_human","isocit_dh_human"
"983",17704,17701,"kcnd2_human","kcip2_human","kcnd2-kcnip2_human"
"984",17728,17725,"kcnd3_human","kcip1_human","kcnd3-kcnip1_human"
"985",17180,17178,"kcnh2_human","kcne1_human","kcne1-kcnh2_human"
"986",17188,17186,"kcnh2_human","kcne2_human","kcne2-kcnh2_human"
"987",9822,9820,"abcc8_human","kcj11_human","kcnj11-sur1_human"
"988",9822,9820,"abcc8_human","kcj11_human","kcnj11-sur1_human"
"989",9838,9836,"kcj11_human","o60706-2","kcnj11-sur2b_human"
"990",9838,9836,"kcj11_human","o60706-2","kcnj11-sur2b_human"
"991",9838,9836,"kcj11_human","o60706-2","kcnj11-sur2b_human"
"992",10761,10759,"suv91_human","rrp8_human","kiaa0409-suv39h1_human"
"993",10762,10757,"suv91_human","sir1_human","kiaa0409-suv39h1_human"
"994",17270,17268,"kif3b_human","kif3a_human","kif3a-kif3b_human"
"995",17395,17393,"kif3c_human","kif3a_human","kif3a-kif3c_human"
"996",17419,17416,"kif3b_human","kif3a_human","kif3ab-kap3_human"
"997",17422,17417,"kifa3_human","kif3a_human","kif3ab-kap3_human"
"998",17423,17420,"kifa3_human","kif3b_human","kif3ab-kap3_human"
"999",17405,17402,"kif3a_human","kif3c_human","kif3ac-kap3_human"
"1000",17408,17406,"kifa3_human","kif3a_human","kif3ac-kap3_human"
"1001",17409,17403,"kifa3_human","kif3c_human","kif3ac-kap3_human"
"1002",16027,16025,"xrcc6_human","xrcc5_human","ku70_80_human"
"1003",17764,17762,"kcnq1_human","kcne1_human","kvlqt1-mink_human"
"1004",10772,10770,"cbx3_human","lmbl1_human","l3mbtl-cbx3_human"
"1005",10772,10770,"cbx3_human","lmbl1_human","l3mbtl-cbx3_human"
"1006",10772,10770,"cbx3_human","lmbl1_human","l3mbtl-cbx3_human"
"1007",10772,10770,"cbx3_human","lmbl1_human","l3mbtl-cbx3_human"
"1008",10772,10770,"cbx3_human","lmbl1_human","l3mbtl-cbx3_human"
"1009",10772,10770,"cbx3_human","lmbl1_human","l3mbtl-cbx3_human"
"1010",10772,10770,"cbx3_human","lmbl1_human","l3mbtl-cbx3_human"
"1011",10772,10770,"cbx3_human","lmbl1_human","l3mbtl-cbx3_human"
"1012",10772,10770,"cbx3_human","lmbl1_human","l3mbtl-cbx3_human"
"1013",10772,10770,"cbx3_human","lmbl1_human","l3mbtl-cbx3_human"
"1014",10772,10770,"cbx3_human","lmbl1_human","l3mbtl-cbx3_human"
"1015",10772,10770,"cbx3_human","lmbl1_human","l3mbtl-cbx3_human"
"1016",10772,10770,"cbx3_human","lmbl1_human","l3mbtl-cbx3_human"
"1017",10772,10770,"cbx3_human","lmbl1_human","l3mbtl-cbx3_human"
"1018",15427,15424,"lamb1_human","lamc1_human","lm-511_human"
"1019",15427,15424,"lamb1_human","lamc1_human","lm-511_human"
"1020",15427,15424,"lamb1_human","lamc1_human","lm-511_human"
"1021",15427,15424,"lamb1_human","lamc1_human","lm-511_human"
"1022",9454,9452,"mad1_human","max_human","mad1-max_human"
"1023",9454,9452,"mad1_human","max_human","mad1-max_human"
"1024",9454,9452,"mad1_human","max_human","mad1-max_human"
"1025",13869,13867,"ari1a_human","smca2_human","mbaf_var1_human"
"1026",13879,13877,"snf5_human","smrc1_human","mbaf_var1_human"
"1027",13882,13866,"acl6a_human","smca2_human","mbaf_var1_human"
"1028",14588,14584,"snf5_human","smrc1_human","mbaf_var2_human"
"1029",14590,14586,"smca4_human","acl6a_human","mbaf_var2_human"
"1030",14591,14576,"smca4_human","ari1a_human","mbaf_var2_human"
"1031",14594,14592,"actb_human","smca4_human","mbaf_var2_human"
"1032",14613,14611,"ari1b_human","smca2_human","mbaf_var3_human"
"1033",14623,14621,"snf5_human","smrc1_human","mbaf_var3_human"
"1034",14626,14610,"acl6a_human","smca2_human","mbaf_var3_human"
"1035",14654,14650,"snf5_human","smrc1_human","mbaf_var4_human"
"1036",14656,14652,"smca4_human","acl6a_human","mbaf_var4_human"
"1037",14657,14642,"smca4_human","ari1b_human","mbaf_var4_human"
"1038",14660,14658,"actb_human","smca4_human","mbaf_var4_human"
"1039",14679,14677,"ari1a_human","smca2_human","mbaf_var5_human"
"1040",14689,14687,"snf5_human","smrc1_human","mbaf_var5_human"
"1041",14692,14676,"acl6b_human","smca2_human","mbaf_var5_human"
"1042",14718,14716,"snf5_human","smrc1_human","mbaf_var6_human"
"1043",14721,14708,"smca4_human","ari1a_human","mbaf_var6_human"
"1044",14724,14722,"actb_human","smca4_human","mbaf_var6_human"
"1045",14726,14720,"acl6b_human","smca4_human","mbaf_var6_human"
"1046",14745,14743,"ari1b_human","smca2_human","mbaf_var7_human"
"1047",14755,14753,"snf5_human","smrc1_human","mbaf_var7_human"
"1048",14758,14742,"acl6b_human","smca2_human","mbaf_var7_human"
"1049",14784,14782,"snf5_human","smrc1_human","mbaf_var8_human"
"1050",14788,14774,"smca4_human","ari1b_human","mbaf_var8_human"
"1051",14790,14786,"actb_human","smca4_human","mbaf_var8_human"
"1052",14792,14787,"acl6b_human","smca4_human","mbaf_var8_human"
"1053",12318,12314,"hdac1_human","rbbp4_human","mbd2_nurd_human"
"1054",12324,12312,"mta2_human","rbbp7_human","mbd2_nurd_human"
"1055",12326,12315,"mta1_human","rbbp4_human","mbd2_nurd_human"
"1056",12327,12319,"mta1_human","hdac1_human","mbd2_nurd_human"
"1057",12333,12322,"chd3_human","mta2_human","mbd2_nurd_human"
"1058",12335,12332,"chd4_human","chd3_human","mbd2_nurd_human"
"1059",12337,12328,"chd4_human","mta1_human","mbd2_nurd_human"
"1060",12339,12331,"p66b_human","chd3_human","mbd2_nurd_human"
"1061",12340,12323,"p66b_human","mta2_human","mbd2_nurd_human"
"1062",12342,12330,"p66a_human","chd3_human","mbd2_nurd_human"
"1063",12343,12336,"p66a_human","chd4_human","mbd2_nurd_human"
"1064",12572,12568,"hdac1_human","rbbp4_human","mbd3_nurd_human"
"1065",12578,12562,"mta2_human","mbd3_human","mbd3_nurd_human"
"1066",12579,12566,"mta2_human","rbbp7_human","mbd3_nurd_human"
"1067",12581,12569,"mta1_human","rbbp4_human","mbd3_nurd_human"
"1068",12582,12573,"mta1_human","hdac1_human","mbd3_nurd_human"
"1069",12588,12576,"chd3_human","mta2_human","mbd3_nurd_human"
"1070",12590,12587,"chd4_human","chd3_human","mbd3_nurd_human"
"1071",12592,12583,"chd4_human","mta1_human","mbd3_nurd_human"
"1072",12594,12586,"p66b_human","chd3_human","mbd3_nurd_human"
"1073",12595,12577,"p66b_human","mta2_human","mbd3_nurd_human"
"1074",12596,12564,"p66b_human","mbd3_human","mbd3_nurd_human"
"1075",12598,12585,"p66a_human","chd3_human","mbd3_nurd_human"
"1076",12599,12591,"p66a_human","chd4_human","mbd3_nurd_human"
"1077",12600,12563,"p66a_human","mbd3_human","mbd3_nurd_human"
"1078",10118,10116,"mcl1_human","apr_human","mcl1_pmaip1_human"
"1079",10118,10116,"mcl1_human","apr_human","mcl1_pmaip1_human"
"1080",10118,10116,"mcl1_human","apr_human","mcl1_pmaip1_human"
"1081",9373,9371,"md2l1_human","md1l1_human","md1l1-md2l1_human"
"1082",9365,9363,"md1l1_human","md1l1_human","md1l1_human-1"
"1083",9380,9378,"md2l1_human","md2l1_human","md2l1_human-1"
"1084",17522,17515,"med7_human","med10_human","mediator_human"
"1085",17530,17527,"med8_human","med29_human","mediator_human"
"1086",17544,17538,"med22_human","med8_human","mediator_human"
"1087",17547,17528,"med22_human","med29_human","mediator_human"
"1088",17554,17531,"med27_human","med8_human","mediator_human"
"1089",17558,17548,"med27_human","med22_human","mediator_human"
"1090",17561,17534,"med19_human","med8_human","mediator_human"
"1091",17565,17520,"med26_human","med7_human","mediator_human"
"1092",17567,17562,"med26_human","med19_human","mediator_human"
"1093",17579,17521,"med1_human","med7_human","mediator_human"
"1094",17580,17516,"med1_human","med10_human","mediator_human"
"1095",17582,17519,"med31_human","med7_human","mediator_human"
"1096",17583,17563,"med31_human","med19_human","mediator_human"
"1097",17585,17551,"med17_human","med22_human","mediator_human"
"1098",17592,17532,"med11_human","med8_human","mediator_human"
"1099",17596,17590,"med11_human","med17_human","mediator_human"
"1100",17601,17570,"med16_human","med23_human","mediator_human"
"1101",17602,17574,"med16_human","med24_human","mediator_human"
"1102",17603,17542,"med16_human","med15_human","mediator_human"
"1103",17605,17595,"med18_human","med11_human","mediator_human"
"1104",17606,17545,"med18_human","med22_human","mediator_human"
"1105",17608,17588,"med18_human","med17_human","mediator_human"
"1106",17611,17549,"med30_human","med22_human","mediator_human"
"1107",17612,17536,"med30_human","med8_human","mediator_human"
"1108",17613,17526,"med30_human","med29_human","mediator_human"
"1109",17615,17557,"med30_human","med27_human","mediator_human"
"1110",17618,17614,"med28_human","med30_human","mediator_human"
"1111",17619,17535,"med28_human","med8_human","mediator_human"
"1112",17620,17593,"med28_human","med11_human","mediator_human"
"1113",17621,17553,"med28_human","med27_human","mediator_human"
"1114",17622,17525,"med28_human","med29_human","mediator_human"
"1115",17624,17587,"med28_human","med17_human","mediator_human"
"1116",17626,17566,"med4_human","med26_human","mediator_human"
"1117",17627,17578,"med4_human","med1_human","mediator_human"
"1118",17632,17600,"med14_human","med16_human","mediator_human"
"1119",17633,17573,"med14_human","med24_human","mediator_human"
"1120",17634,17541,"med14_human","med15_human","mediator_human"
"1121",17636,17555,"med6_human","med27_human","mediator_human"
"1122",17637,17560,"med6_human","med19_human","mediator_human"
"1123",17638,17546,"med6_human","med22_human","mediator_human"
"1124",17639,17594,"med6_human","med11_human","mediator_human"
"1125",17640,17623,"med6_human","med28_human","mediator_human"
"1126",17641,17533,"med6_human","med8_human","mediator_human"
"1127",17642,17609,"med6_human","med18_human","mediator_human"
"1128",17643,17586,"med6_human","med17_human","mediator_human"
"1129",17645,17629,"med21_human","med4_human","mediator_human"
"1130",17646,17577,"med21_human","med1_human","mediator_human"
"1131",17647,17517,"med21_human","med10_human","mediator_human"
"1132",17650,17537,"med20_human","med8_human","mediator_human"
"1133",17651,17597,"med20_human","med11_human","mediator_human"
"1134",17652,17524,"med20_human","med29_human","mediator_human"
"1135",17653,17556,"med20_human","med27_human","mediator_human"
"1136",17654,17616,"med20_human","med30_human","mediator_human"
"1137",17655,17550,"med20_human","med22_human","mediator_human"
"1138",17656,17589,"med20_human","med17_human","mediator_human"
"1139",17657,17607,"med20_human","med18_human","mediator_human"
"1140",17659,17576,"med9_human","med1_human","mediator_human"
"1141",17660,17628,"med9_human","med4_human","mediator_human"
"1142",17661,17648,"med9_human","med21_human","mediator_human"
"1143",17663,17569,"med25_human","med23_human","mediator_human"
"1144",17664,17631,"med25_human","med14_human","mediator_human"
"1145",17665,17572,"med25_human","med24_human","mediator_human"
"1146",17666,17599,"med25_human","med16_human","mediator_human"
"1147",17667,17540,"med25_human","med15_human","mediator_human"
"1148",10993,10991,"men1_human","jund_human","men1_jund_human"
"1149",11825,11821,"anm5_human","mep50_human","methylosome_human"
"1150",11826,11823,"anm5_human","icln_human","methylosome_human"
"1151",11825,11821,"anm5_human","mep50_human","methylosome_human"
"1152",11826,11823,"anm5_human","icln_human","methylosome_human"
"1153",17774,17771,"ms18a_human","ms18b_human","mis18_human"
"1154",12019,12017,"ing5_human","brpf1_human","morf1_human"
