"","id_A","id_B","protein_A","protein_B","complex"
"653",20423,20406,"exos2_mouse","exos7_mouse","exosome-cytoplasmic2_mouse"
"654",20426,20411,"exos1_mouse","exos6_mouse","exosome-cytoplasmic2_mouse"
"655",20427,20380,"exos1_mouse","exos8_mouse","exosome-cytoplasmic2_mouse"
"656",20428,20373,"exos1_mouse","exosx_mouse","exosome-cytoplasmic2_mouse"
"657",20429,20424,"exos1_mouse","exos2_mouse","exosome-cytoplasmic2_mouse"
"658",20430,20420,"exos1_mouse","exos3_mouse","exosome-cytoplasmic2_mouse"
"659",20322,20310,"exos4_mouse","rrp44_mouse","exosome-dis3variant_mouse"
"660",20324,20309,"magnesium(2+)","rrp44_mouse","exosome-dis3variant_mouse"
"661",20326,20319,"exos9_mouse","exos4_mouse","exosome-dis3variant_mouse"
"662",20329,20311,"exos9_mouse","rrp44_mouse","exosome-dis3variant_mouse"
"663",20330,20317,"exos9_mouse","exos8_mouse","exosome-dis3variant_mouse"
"664",20333,20320,"exos7_mouse","exos4_mouse","exosome-dis3variant_mouse"
"665",20335,20312,"exos7_mouse","rrp44_mouse","exosome-dis3variant_mouse"
"666",20337,20332,"exos6_mouse","exos7_mouse","exosome-dis3variant_mouse"
"667",20338,20315,"exos6_mouse","exos8_mouse","exosome-dis3variant_mouse"
"668",20342,20314,"exos5_mouse","exos8_mouse","exosome-dis3variant_mouse"
"669",20343,20327,"exos5_mouse","exos9_mouse","exosome-dis3variant_mouse"
"670",20346,20344,"exos3_mouse","exos5_mouse","exosome-dis3variant_mouse"
"671",20347,20328,"exos3_mouse","exos9_mouse","exosome-dis3variant_mouse"
"672",20350,20321,"exos2_mouse","exos4_mouse","exosome-dis3variant_mouse"
"673",20351,20334,"exos2_mouse","exos7_mouse","exosome-dis3variant_mouse"
"674",20354,20339,"exos1_mouse","exos6_mouse","exosome-dis3variant_mouse"
"675",20355,20316,"exos1_mouse","exos8_mouse","exosome-dis3variant_mouse"
"676",20356,20352,"exos1_mouse","exos2_mouse","exosome-dis3variant_mouse"
"677",20357,20348,"exos1_mouse","exos3_mouse","exosome-dis3variant_mouse"
"678",20126,20115,"exos8_mouse","exosx_mouse","exosome-nuclear_mouse"
"679",20132,20118,"exos4_mouse","rrp44_mouse","exosome-nuclear_mouse"
"680",20134,20116,"magnesium(2+)","exosx_mouse","exosome-nuclear_mouse"
"681",20136,20129,"exos9_mouse","exos4_mouse","exosome-nuclear_mouse"
"682",20139,20119,"exos9_mouse","rrp44_mouse","exosome-nuclear_mouse"
"683",20140,20127,"exos9_mouse","exos8_mouse","exosome-nuclear_mouse"
"684",20143,20130,"exos7_mouse","exos4_mouse","exosome-nuclear_mouse"
"685",20145,20120,"exos7_mouse","rrp44_mouse","exosome-nuclear_mouse"
"686",20147,20142,"exos6_mouse","exos7_mouse","exosome-nuclear_mouse"
"687",20148,20124,"exos6_mouse","exos8_mouse","exosome-nuclear_mouse"
"688",20150,20114,"exos6_mouse","exosx_mouse","exosome-nuclear_mouse"
"689",20152,20123,"exos5_mouse","exos8_mouse","exosome-nuclear_mouse"
"690",20153,20137,"exos5_mouse","exos9_mouse","exosome-nuclear_mouse"
"691",20156,20154,"exos3_mouse","exos5_mouse","exosome-nuclear_mouse"
"692",20157,20138,"exos3_mouse","exos9_mouse","exosome-nuclear_mouse"
"693",20160,20131,"exos2_mouse","exos4_mouse","exosome-nuclear_mouse"
"694",20161,20144,"exos2_mouse","exos7_mouse","exosome-nuclear_mouse"
"695",20164,20149,"exos1_mouse","exos6_mouse","exosome-nuclear_mouse"
"696",20165,20125,"exos1_mouse","exos8_mouse","exosome-nuclear_mouse"
"697",20166,20113,"exos1_mouse","exosx_mouse","exosome-nuclear_mouse"
"698",20167,20162,"exos1_mouse","exos2_mouse","exosome-nuclear_mouse"
"699",20168,20158,"exos1_mouse","exos3_mouse","exosome-nuclear_mouse"
"700",20170,20121,"magnesium(2+)","rrp44_mouse","exosome-nuclear_mouse"
"701",20193,20188,"exos8_mouse","exosx_mouse","exosome-nucleolar_mouse"
"702",20200,20185,"magnesium(2+)","exosx_mouse","exosome-nucleolar_mouse"
"703",20202,20196,"exos9_mouse","exos4_mouse","exosome-nucleolar_mouse"
"704",20205,20194,"exos9_mouse","exos8_mouse","exosome-nucleolar_mouse"
"705",20208,20197,"exos7_mouse","exos4_mouse","exosome-nucleolar_mouse"
"706",20211,20207,"exos6_mouse","exos7_mouse","exosome-nucleolar_mouse"
"707",20212,20191,"exos6_mouse","exos8_mouse","exosome-nucleolar_mouse"
"708",20214,20187,"exos6_mouse","exosx_mouse","exosome-nucleolar_mouse"
"709",20216,20190,"exos5_mouse","exos8_mouse","exosome-nucleolar_mouse"
"710",20217,20203,"exos5_mouse","exos9_mouse","exosome-nucleolar_mouse"
"711",20220,20213,"exos1_mouse","exos6_mouse","exosome-nucleolar_mouse"
"712",20221,20192,"exos1_mouse","exos8_mouse","exosome-nucleolar_mouse"
"713",20222,20186,"exos1_mouse","exosx_mouse","exosome-nucleolar_mouse"
"714",20226,20218,"exos3_mouse","exos5_mouse","exosome-nucleolar_mouse"
"715",20227,20204,"exos3_mouse","exos9_mouse","exosome-nucleolar_mouse"
"716",20228,20224,"exos3_mouse","exos1_mouse","exosome-nucleolar_mouse"
"717",20230,20198,"exos2_mouse","exos4_mouse","exosome-nucleolar_mouse"
"718",20231,20209,"exos2_mouse","exos7_mouse","exosome-nucleolar_mouse"
"719",20232,20223,"exos2_mouse","exos1_mouse","exosome-nucleolar_mouse"
"720",19644,19642,"sp16h_mouse","ssrp1_mouse","fact_mouse"
"721",19644,19642,"sp16h_mouse","ssrp1_mouse","fact_mouse"
"722",18347,18345,"flna_mouse","flna_mouse","flna_mouse-1"
"723",20457,20455,"jun_mouse","fos_mouse","fos_jun_mouse"
"724",22735,22733,"foxo3_mouse","myc_mouse","foxo3-myc_mouse"
"725",22743,22741,"foxo3_mouse","1433z_mouse","foxo3:14-3-3_zeta_mouse"
"726",22744,22741,"foxo3_mouse","1433z_mouse","foxo3:14-3-3_zeta_mouse"
"727",22745,22741,"foxo3_mouse","1433z_mouse","foxo3:14-3-3_zeta_mouse"
"728",22746,22741,"foxo3_mouse","1433z_mouse","foxo3:14-3-3_zeta_mouse"
"729",18253,18251,"gsk3b_mouse","frat1_mouse","frat1-gsk3b_mouse"
"730",18261,18259,"gsk3b_mouse","frat2_mouse","frat2-gsk3b_mouse"
"731",19824,19822,"gsk3b_mouse","q9wva7_mouse","frat3-gsk3b_mouse"
"732",24509,24507,"fntb_mouse","fnta_mouse","ftase_mouse"
"733",19089,19086,"p70375-pro_0000027733","p20352-pro_0000033639","fvii-tf_mouse"
"734",19092,19090,"p70375-pro_0000027734","p70375-pro_0000027733","fvii-tf_mouse"
"735",19093,19087,"p70375-pro_0000027734","p20352-pro_0000033639","fvii-tf_mouse"
"736",22174,22165,"tada3_mouse","tad2a_mouse","g-atac_mouse"
"737",22176,22164,"kat2a_mouse","tad2a_mouse","g-atac_mouse"
"738",22174,22165,"tada3_mouse","tad2a_mouse","g-atac_mouse"
"739",22176,22164,"kat2a_mouse","tad2a_mouse","g-atac_mouse"
"740",22174,22165,"tada3_mouse","tad2a_mouse","g-atac_mouse"
"741",22176,22164,"kat2a_mouse","tad2a_mouse","g-atac_mouse"
"742",22174,22165,"tada3_mouse","tad2a_mouse","g-atac_mouse"
"743",22176,22164,"kat2a_mouse","tad2a_mouse","g-atac_mouse"
"744",22174,22165,"tada3_mouse","tad2a_mouse","g-atac_mouse"
"745",22176,22164,"kat2a_mouse","tad2a_mouse","g-atac_mouse"
"746",22174,22165,"tada3_mouse","tad2a_mouse","g-atac_mouse"
"747",22176,22164,"kat2a_mouse","tad2a_mouse","g-atac_mouse"
"748",22174,22165,"tada3_mouse","tad2a_mouse","g-atac_mouse"
"749",22176,22164,"kat2a_mouse","tad2a_mouse","g-atac_mouse"
"750",22174,22165,"tada3_mouse","tad2a_mouse","g-atac_mouse"
"751",22176,22164,"kat2a_mouse","tad2a_mouse","g-atac_mouse"
"752",22174,22165,"tada3_mouse","tad2a_mouse","g-atac_mouse"
"753",22176,22164,"kat2a_mouse","tad2a_mouse","g-atac_mouse"
"754",22174,22165,"tada3_mouse","tad2a_mouse","g-atac_mouse"
"755",22176,22164,"kat2a_mouse","tad2a_mouse","g-atac_mouse"
"756",22174,22165,"tada3_mouse","tad2a_mouse","g-atac_mouse"
"757",22176,22164,"kat2a_mouse","tad2a_mouse","g-atac_mouse"
"758",22174,22165,"tada3_mouse","tad2a_mouse","g-atac_mouse"
"759",22176,22164,"kat2a_mouse","tad2a_mouse","g-atac_mouse"
"760",25335,25331,"pyridoxal 5'-phosphate","dce2_mouse","gad1-gad2-1"
"761",25337,25330,"dce1_mouse","dce2_mouse","gad1-gad2-1"
"762",25338,25333,"dce1_mouse","pyridoxal 5'-phosphate","gad1-gad2-1"
"763",25314,25311,"pyridoxal 5'-phosphate","dce1_mouse","gad1_mouse"
"764",25323,25320,"pyridoxal 5'-phosphate","dce2_mouse","gad2_mouse"
"765",18188,18186,"leg1_mouse","leg1_mouse","galectin-1_mouse"
"766",18195,18193,"leg2_mouse","leg2_mouse","galectin-2_mouse"
"767",24793,24791,"fnta_mouse","pgtb1_mouse","ggtase-1_mouse"
"768",24715,24713,"pgta_mouse","pgtb2_mouse","ggtase-2_mouse"
"769",24715,24713,"pgta_mouse","pgtb2_mouse","ggtase-2_mouse"
"770",18524,18522,"gli2_mouse","sufu_mouse","gli2-sufu_mouse"
"771",18532,18530,"sufu_mouse","gli3_mouse","gli3-sufu_mouse"
"772",19101,19099,"nmdz1_mouse","nmde1_mouse","glun1-glun2a_mouse"
"773",19103,19101,"nmde1_mouse","nmdz1_mouse","glun1-glun2a_mouse"
"774",19105,19101,"nmdz1_mouse","nmdz1_mouse","glun1-glun2a_mouse"
"775",19101,19099,"nmdz1_mouse","nmde1_mouse","glun1-glun2a_mouse"
"776",19103,19101,"nmde1_mouse","nmdz1_mouse","glun1-glun2a_mouse"
"777",19105,19101,"nmdz1_mouse","nmdz1_mouse","glun1-glun2a_mouse"
"778",19113,19111,"nmde2_mouse","nmdz1_mouse","glun1-glun2b_mouse"
"779",19115,19111,"nmde2_mouse","nmdz1_mouse","glun1-glun2b_mouse"
"780",19117,19111,"nmdz1_mouse","nmdz1_mouse","glun1-glun2b_mouse"
"781",19125,19123,"nmdz1_mouse","nmdz1_mouse","glun1-glun2c_mouse"
"782",19127,19125,"nmde3_mouse","nmdz1_mouse","glun1-glun2c_mouse"
"783",19129,19125,"nmde3_mouse","nmdz1_mouse","glun1-glun2c_mouse"
"784",19137,19135,"nmde4_mouse","nmdz1_mouse","glun1-glun2d_mouse"
"785",19139,19135,"nmde4_mouse","nmdz1_mouse","glun1-glun2d_mouse"
"786",19141,19137,"nmdz1_mouse","nmde4_mouse","glun1-glun2d_mouse"
"787",19137,19135,"nmde4_mouse","nmdz1_mouse","glun1-glun2d_mouse"
"788",19139,19135,"nmde4_mouse","nmdz1_mouse","glun1-glun2d_mouse"
"789",19141,19137,"nmdz1_mouse","nmde4_mouse","glun1-glun2d_mouse"
"790",18280,18276,"gp1bb_mouse","gp1ba_mouse","gp1b_mouse"
"791",18281,18277,"gp1bb_mouse","gp1ba_mouse","gp1b_mouse"
"792",18284,18280,"gpix_mouse","gp1bb_mouse","gp1b_mouse"
"793",18286,18283,"gpv_mouse","gpix_mouse","gp1b_mouse"
"794",18300,18297,"gpix_mouse","gp1bb_mouse","gp1ba-flna_mouse"
"795",18301,18295,"gpix_mouse","gpv_mouse","gp1ba-flna_mouse"
"796",18304,18297,"gp1ba_mouse","gp1bb_mouse","gp1ba-flna_mouse"
"797",18305,18298,"gp1ba_mouse","gp1bb_mouse","gp1ba-flna_mouse"
"798",18306,18298,"gp1ba_mouse","gp1bb_mouse","gp1ba-flna_mouse"
"799",18308,18303,"flna_mouse","gp1ba_mouse","gp1ba-flna_mouse"
"800",24725,24722,"hba_mouse","hbb1_mouse","hba-hbb_b1_mouse"
"801",24728,24726,"heme","hba_mouse","hba-hbb_b1_mouse"
"802",24729,24723,"heme","hbb1_mouse","hba-hbb_b1_mouse"
"803",24740,24736,"hbb2_mouse","hba_mouse","hba-hbb_b2_mouse"
"804",24742,24739,"heme","hbb2_mouse","hba-hbb_b2_mouse"
"805",24743,24737,"heme","hba_mouse","hba-hbb_b2_mouse"
"806",20755,20753,"jade1_mouse","zinc(2+)","hbo1-4_1_mouse"
"807",20759,20756,"ing4_mouse","jade1_mouse","hbo1-4_1_mouse"
"808",20761,20757,"kat7_mouse","jade1_mouse","hbo1-4_1_mouse"
"809",20775,20773,"kat7_mouse","jade2_mouse","hbo1-4_2_mouse"
"810",20777,20772,"ing4_mouse","jade2_mouse","hbo1-4_2_mouse"
"811",20779,20771,"zinc(2+)","jade2_mouse","hbo1-4_2_mouse"
"812",20793,20791,"kat7_mouse","jade3_mouse","hbo1-4_3_mouse"
"813",20795,20790,"ing4_mouse","jade3_mouse","hbo1-4_3_mouse"
"814",20797,20789,"zinc(2+)","jade3_mouse","hbo1-4_3_mouse"
"815",20811,20809,"kat7_mouse","jade1_mouse","hbo1-5_1_mouse"
"816",20813,20808,"ing5_mouse","jade1_mouse","hbo1-5_1_mouse"
"817",20815,20807,"zinc(2+)","jade1_mouse","hbo1-5_1_mouse"
"818",20829,20827,"kat7_mouse","jade2_mouse","hbo1-5_2_mouse"
"819",20831,20826,"ing5_mouse","jade2_mouse","hbo1-5_2_mouse"
"820",20833,20825,"zinc(2+)","jade2_mouse","hbo1-5_2_mouse"
"821",20847,20845,"kat7_mouse","jade3_mouse","hbo1-5_3_mouse"
"822",20849,20844,"ing5_mouse","jade3_mouse","hbo1-5_3_mouse"
"823",20851,20843,"zinc(2+)","jade3_mouse","hbo1-5_3_mouse"
"824",20847,20845,"kat7_mouse","jade3_mouse","hbo1-5_3_mouse"
"825",20849,20844,"ing5_mouse","jade3_mouse","hbo1-5_3_mouse"
"826",20851,20843,"zinc(2+)","jade3_mouse","hbo1-5_3_mouse"
"827",24754,24750,"hbbz_mouse","hbaz_mouse","hbz-hbb_bh1_mouse"
"828",24756,24751,"heme","hbaz_mouse","hbz-hbb_bh1_mouse"
"829",24757,24753,"heme","hbbz_mouse","hbz-hbb_bh1_mouse"
"830",18873,18870,"3',5'-cyclic amp","hcn1_mouse","hcn1_mouse-1"
"831",18875,18871,"hcn1_mouse","hcn1_mouse","hcn1_mouse-1"
"832",18880,18877,"hcn1_mouse","hcn1_mouse","hcn1_mouse-1"
"833",18883,18881,"3',5'-cyclic amp","hcn1_mouse","hcn1_mouse-1"
"834",18885,18879,"hcn1_mouse","hcn1_mouse","hcn1_mouse-1"
"835",18887,18869,"hcn1_mouse","hcn1_mouse","hcn1_mouse-1"
"836",18889,18886,"3',5'-cyclic amp","hcn1_mouse","hcn1_mouse-1"
"837",18891,18876,"3',5'-cyclic amp","hcn1_mouse","hcn1_mouse-1"
"838",18471,18465,"hcn2_mouse","3',5'-cyclic amp","hcn2_mouse-1"
"839",18473,18461,"hcn2_mouse","3',5'-cyclic amp","hcn2_mouse-1"
"840",18474,18470,"hcn2_mouse","hcn2_mouse","hcn2_mouse-1"
"841",18477,18467,"hcn2_mouse","3',5'-cyclic amp","hcn2_mouse-1"
"842",18479,18469,"hcn2_mouse","hcn2_mouse","hcn2_mouse-1"
"843",18481,18475,"hcn2_mouse","hcn2_mouse","hcn2_mouse-1"
"844",18482,18478,"hcn2_mouse","hcn2_mouse","hcn2_mouse-1"
"845",18483,18463,"hcn2_mouse","3',5'-cyclic amp","hcn2_mouse-1"
"846",19034,19030,"hcn3_mouse","hcn3_mouse","hcn3_mouse-1"
"847",19036,19033,"hcn3_mouse","hcn3_mouse","hcn3_mouse-1"
"848",19039,19031,"hcn3_mouse","hcn3_mouse","hcn3_mouse-1"
"849",19040,19037,"hcn3_mouse","hcn3_mouse","hcn3_mouse-1"
"850",18430,18427,"hcn4_mouse","hcn4_mouse","hcn4_mouse-1"
"851",18434,18431,"hcn4_mouse","hcn4_mouse","hcn4_mouse-1"
"852",18439,18433,"3',5'-cyclic amp","hcn4_mouse","hcn4_mouse-1"
"853",18441,18425,"3',5'-cyclic amp","hcn4_mouse","hcn4_mouse-1"
"854",18443,18429,"3',5'-cyclic amp","hcn4_mouse","hcn4_mouse-1"
"855",18445,18435,"hcn4_mouse","hcn4_mouse","hcn4_mouse-1"
"856",18446,18426,"hcn4_mouse","hcn4_mouse","hcn4_mouse-1"
"857",18447,18437,"hcn4_mouse","3',5'-cyclic amp","hcn4_mouse-1"
"858",20661,20659,"hexa_mouse","hexa_mouse","hexa-hexa_mouse"
"859",20647,20645,"hexa_mouse","hexb_mouse","hexa-hexb_mouse"
"860",20654,20652,"hexb_mouse","hexb_mouse","hexb-hexb_mouse"
"861",19434,19432,"q6ygz1-pro_0000042265","q6ygz1-pro_0000042263","hpse_mouse-1"
"862",19616,19613,"rash_mouse","sos1_mouse","hras-sos1_mouse"
"863",19618,19615,"gtp","rash_mouse","hras-sos1_mouse"
"864",19620,19613,"rash_mouse","sos1_mouse","hras-sos1_mouse"
"865",19070,19068,"5ht3b_mouse","5ht3a_mouse","htr3a-htr3b_mouse"
"866",19071,19065,"5ht3b_mouse","5ht3b_mouse","htr3a-htr3b_mouse"
"867",19074,19067,"5ht3b_mouse","5ht3a_mouse","htr3a-htr3b_mouse"
"868",19076,19064,"5ht3a_mouse","5ht3b_mouse","htr3a-htr3b_mouse"
"869",19077,19073,"5ht3a_mouse","5ht3b_mouse","htr3a-htr3b_mouse"
"870",19049,19045,"5ht3a_mouse","5ht3a_mouse","htr3a-pentamer_mouse"
"871",19052,19048,"5ht3a_mouse","5ht3a_mouse","htr3a-pentamer_mouse"
"872",19055,19051,"5ht3a_mouse","5ht3a_mouse","htr3a-pentamer_mouse"
"873",19057,19046,"5ht3a_mouse","5ht3a_mouse","htr3a-pentamer_mouse"
"874",19058,19054,"5ht3a_mouse","5ht3a_mouse","htr3a-pentamer_mouse"
"875",26101,26099,"ikka_mouse","nemo_mouse","ikk_mouse"
"876",26104,26097,"ikkb_mouse","nemo_mouse","ikk_mouse"
"877",26105,26102,"ikkb_mouse","ikka_mouse","ikk_mouse"
"878",19564,19560,"p97378-pro_0000010921","jak2_mouse","il12-receptor_mouse"
"879",19567,19562,"q60837-pro_0000010918","tyk2_mouse","il12-receptor_mouse"
"880",19571,19565,"p43431-pro_0000015608","p97378-pro_0000010921","il12-receptor_mouse"
"881",19573,19570,"p43432-pro_0000010933","p43431-pro_0000015608","il12-receptor_mouse"
"882",19574,19568,"p43432-pro_0000010933","q60837-pro_0000010918","il12-receptor_mouse"
"883",22318,22316,"imb1_mouse","ima5_mouse","importin_a1_mouse"
"884",22310,22308,"ima1_mouse","imb1_mouse","importin_a2_mouse"
"885",22310,22308,"ima1_mouse","imb1_mouse","importin_a2_mouse"
"886",22334,22332,"imb1_mouse","ima3_mouse","importin_a4_mouse"
"887",22342,22340,"ima7_mouse","imb1_mouse","importin_a6_mouse"
"888",22350,22348,"ima8_mouse","imb1_mouse","importin_a7_mouse"
"889",20486,20483,"int3_mouse","sossc_mouse","inip-ints3-nabp1_mouse"
"890",20488,20485,"sosb2_mouse","int3_mouse","inip-ints3-nabp1_mouse"
"891",20475,20471,"int3_mouse","sosb1_mouse","inip-ints3-nabp2_mouse"
"892",20476,20473,"int3_mouse","sossc_mouse","inip-ints3-nabp2_mouse"
"893",21180,21178,"in80c_mouse","arp5_mouse","ino80_mouse-1"
"894",21185,21182,"ino80_mouse","uchl5_mouse","ino80_mouse-1"
"895",21187,21171,"ino80_mouse","a0a0u1rp99_mouse","ino80_mouse-1"
"896",21188,21169,"ino80_mouse","mcrs1_mouse","ino80_mouse-1"
"897",21190,21175,"ino80_mouse","arp8_mouse","ino80_mouse-1"
"898",21193,21189,"ruvb2_mouse","ino80_mouse","ino80_mouse-1"
"899",21195,21192,"ruvb1_mouse","ruvb2_mouse","ino80_mouse-1"
"900",21198,21186,"nfrkb_mouse","ino80_mouse","ino80_mouse-1"
"901",21199,21183,"nfrkb_mouse","uchl5_mouse","ino80_mouse-1"
"902",18035,18033,"s10a9_mouse","nos2_mouse","inos-s100a8_a9_mouse"
"903",18036,18031,"s10a9_mouse","s10a8_mouse","inos-s100a8_a9_mouse"
"904",26189,26187,"q9eq14-pro_0000259489","p43432-pro_0000010933","interleukin-23_mouse"
"905",19550,19548,"p43432-pro_0000010933","p43431-pro_0000015608","interleukin12_mouse"
"906",19588,19586,"q60837-pro_0000010918","tyk2_mouse","interleukin23-receptor_mouse"
"907",19591,19584,"q8k4b4-pro_0000268663","jak2_mouse","interleukin23-receptor_mouse"
"908",19595,19592,"q9eq14-pro_0000259489","q8k4b4-pro_0000268663","interleukin23-receptor_mouse"
"909",19597,19594,"p43432-pro_0000010933","q9eq14-pro_0000259489","interleukin23-receptor_mouse"
"910",19598,19589,"p43432-pro_0000010933","q60837-pro_0000010918","interleukin23-receptor_mouse"
"911",19588,19586,"q60837-pro_0000010918","tyk2_mouse","interleukin23-receptor_mouse"
"912",19591,19584,"q8k4b4-pro_0000268663","jak2_mouse","interleukin23-receptor_mouse"
"913",19595,19592,"q9eq14-pro_0000259489","q8k4b4-pro_0000268663","interleukin23-receptor_mouse"
"914",19597,19594,"p43432-pro_0000010933","q9eq14-pro_0000259489","interleukin23-receptor_mouse"
"915",19598,19589,"p43432-pro_0000010933","q60837-pro_0000010918","interleukin23-receptor_mouse"
"916",19588,19586,"q60837-pro_0000010918","tyk2_mouse","interleukin23-receptor_mouse"
"917",19591,19584,"q8k4b4-pro_0000268663","jak2_mouse","interleukin23-receptor_mouse"
"918",19595,19592,"q9eq14-pro_0000259489","q8k4b4-pro_0000268663","interleukin23-receptor_mouse"
"919",19597,19594,"p43432-pro_0000010933","q9eq14-pro_0000259489","interleukin23-receptor_mouse"
"920",19598,19589,"p43432-pro_0000010933","q60837-pro_0000010918","interleukin23-receptor_mouse"
"921",19588,19586,"q60837-pro_0000010918","tyk2_mouse","interleukin23-receptor_mouse"
"922",19591,19584,"q8k4b4-pro_0000268663","jak2_mouse","interleukin23-receptor_mouse"
"923",19595,19592,"q9eq14-pro_0000259489","q8k4b4-pro_0000268663","interleukin23-receptor_mouse"
"924",19597,19594,"p43432-pro_0000010933","q9eq14-pro_0000259489","interleukin23-receptor_mouse"
"925",19598,19589,"p43432-pro_0000010933","q60837-pro_0000010918","interleukin23-receptor_mouse"
"926",19588,19586,"q60837-pro_0000010918","tyk2_mouse","interleukin23-receptor_mouse"
"927",19591,19584,"q8k4b4-pro_0000268663","jak2_mouse","interleukin23-receptor_mouse"
"928",19595,19592,"q9eq14-pro_0000259489","q8k4b4-pro_0000268663","interleukin23-receptor_mouse"
"929",19597,19594,"p43432-pro_0000010933","q9eq14-pro_0000259489","interleukin23-receptor_mouse"
"930",19598,19589,"p43432-pro_0000010933","q60837-pro_0000010918","interleukin23-receptor_mouse"
"931",19588,19586,"q60837-pro_0000010918","tyk2_mouse","interleukin23-receptor_mouse"
"932",19591,19584,"q8k4b4-pro_0000268663","jak2_mouse","interleukin23-receptor_mouse"
"933",19595,19592,"q9eq14-pro_0000259489","q8k4b4-pro_0000268663","interleukin23-receptor_mouse"
"934",19597,19594,"p43432-pro_0000010933","q9eq14-pro_0000259489","interleukin23-receptor_mouse"
"935",19598,19589,"p43432-pro_0000010933","q60837-pro_0000010918","interleukin23-receptor_mouse"
"936",19588,19586,"q60837-pro_0000010918","tyk2_mouse","interleukin23-receptor_mouse"
"937",19591,19584,"q8k4b4-pro_0000268663","jak2_mouse","interleukin23-receptor_mouse"
"938",19595,19592,"q9eq14-pro_0000259489","q8k4b4-pro_0000268663","interleukin23-receptor_mouse"
"939",19597,19594,"p43432-pro_0000010933","q9eq14-pro_0000259489","interleukin23-receptor_mouse"
"940",19598,19589,"p43432-pro_0000010933","q60837-pro_0000010918","interleukin23-receptor_mouse"
"941",19588,19586,"q60837-pro_0000010918","tyk2_mouse","interleukin23-receptor_mouse"
"942",19591,19584,"q8k4b4-pro_0000268663","jak2_mouse","interleukin23-receptor_mouse"
"943",19595,19592,"q9eq14-pro_0000259489","q8k4b4-pro_0000268663","interleukin23-receptor_mouse"
"944",19597,19594,"p43432-pro_0000010933","q9eq14-pro_0000259489","interleukin23-receptor_mouse"
"945",19598,19589,"p43432-pro_0000010933","q60837-pro_0000010918","interleukin23-receptor_mouse"
"946",25361,25359,"itb7_mouse","ita4_mouse","intg_a4_b7_mouse"
"947",25199,25197,"itb1_mouse","ita5_mouse","intg_a5_b1_mouse"
"948",25199,25197,"itb1_mouse","ita5_mouse","intg_a5_b1_mouse"
"949",25199,25197,"itb1_mouse","ita5_mouse","intg_a5_b1_mouse"
"950",25199,25197,"itb1_mouse","ita5_mouse","intg_a5_b1_mouse"
"951",25199,25197,"itb1_mouse","ita5_mouse","intg_a5_b1_mouse"
"952",25199,25197,"itb1_mouse","ita5_mouse","intg_a5_b1_mouse"
"953",25199,25197,"itb1_mouse","ita5_mouse","intg_a5_b1_mouse"
"954",25199,25197,"itb1_mouse","ita5_mouse","intg_a5_b1_mouse"
"955",25199,25197,"itb1_mouse","ita5_mouse","intg_a5_b1_mouse"
"956",25199,25197,"itb1_mouse","ita5_mouse","intg_a5_b1_mouse"
"957",25199,25197,"itb1_mouse","ita5_mouse","intg_a5_b1_mouse"
"958",25223,25221,"itav_mouse","itb3_mouse","intg_av_b3_mouse"
"959",25223,25221,"itav_mouse","itb3_mouse","intg_av_b3_mouse"
"960",25223,25221,"itav_mouse","itb3_mouse","intg_av_b3_mouse"
"961",25223,25221,"itav_mouse","itb3_mouse","intg_av_b3_mouse"
"962",25553,25551,"itb2_mouse","itax_mouse","intg_ax_b2_mouse"
"963",19982,19980,"divalent metal cation","idh3a_mouse","isocit_dh_mouse"
"964",19988,19986,"idh3a_mouse","q91va7_mouse","isocit_dh_mouse"
"965",19989,19984,"idh3a_mouse","divalent metal cation","isocit_dh_mouse"
"966",19994,19991,"idh3a_mouse","divalent metal cation","isocit_dh_mouse"
"967",19998,19979,"q91va7_mouse","idh3a_mouse","isocit_dh_mouse"
"968",20001,19996,"idh3a_mouse","divalent metal cation","isocit_dh_mouse"
"969",20003,19977,"idhg1_mouse","divalent metal cation","isocit_dh_mouse"
"970",20004,20000,"idhg1_mouse","idh3a_mouse","isocit_dh_mouse"
"971",20008,20006,"idhg1_mouse","divalent metal cation","isocit_dh_mouse"
"972",20009,19993,"idhg1_mouse","idh3a_mouse","isocit_dh_mouse"
"973",25866,25863,"kcip2_mouse","kcnd2_mouse","kcnd2-kcnip2_mouse"
"974",25875,25872,"kcip1_mouse","kcnd3_mouse","kcnd3-kcnip1_mouse"
"975",25698,25696,"kcnh2_mouse","kcne1_mouse","kcne1-kcnh2_mouse"
"976",25690,25688,"kcne2_mouse","kcnh2_mouse","kcne2-kcnh2_mouse"
"977",18715,18713,"b2rus7_mouse","kcj11_mouse","kcnj11-sur1_mouse"
"978",18723,18721,"p70170-1","kcj11_mouse","kcnj11-sur2a_mouse"
"979",18731,18729,"p70170-2","kcj11_mouse","kcnj11-sur2b_mouse"
"980",18731,18729,"p70170-2","kcj11_mouse","kcnj11-sur2b_mouse"
"981",18731,18729,"p70170-2","kcj11_mouse","kcnj11-sur2b_mouse"
"982",19835,19831,"suv91_mouse","rrp8_mouse","kiaa0409-suv39h1-mouse"
"983",19836,19833,"suv91_mouse","sir1_mouse","kiaa0409-suv39h1-mouse"
"984",25714,25712,"kif3b_mouse","kif3a_mouse","kif3a-kif3b_mouse"
"985",25706,25704,"kif3c_mouse","kif3a_mouse","kif3a-kif3c_mouse"
